dt,x,y,position,velocity,acceleration,jerk,heading
0.002000,43.736994,18.944665,0.737539,3.336454,7.600123,0.000000,6.265986
0.002000,43.743681,18.944550,0.744227,3.351654,7.600123,0.000000,6.266025
0.002000,43.750399,18.944435,0.750945,3.366855,7.600123,-0.000000,6.266065
0.002000,43.757147,18.944319,0.757694,3.382055,7.600123,0.000000,6.266104
0.002000,43.763925,18.944204,0.764474,3.397255,7.600123,0.000000,6.266144
0.002000,43.770734,18.944088,0.771283,3.412455,7.600123,-0.000000,6.266184
0.002000,43.777573,18.943972,0.778123,3.427656,7.600123,0.000000,6.266224
0.002000,43.784442,18.943855,0.784994,3.442856,7.600123,0.000000,6.266264
0.002000,43.791342,18.943739,0.791895,3.458056,7.600123,-0.000000,6.266304
0.002000,43.798272,18.943622,0.798826,3.473256,7.600123,0.000000,6.266344
0.002000,43.805233,18.943505,0.805788,3.488457,7.600123,0.000000,6.266385
0.002000,43.812224,18.943387,0.812780,3.503657,7.600123,-0.000000,6.266426
0.002000,43.819246,18.943270,0.819803,3.518857,7.600123,0.000000,6.266466
0.002000,43.826298,18.943152,0.826855,3.534057,7.600123,0.000000,6.266507
0.002000,43.833380,18.943034,0.833939,3.549258,7.600123,-0.000000,6.266548
0.002000,43.840493,18.942916,0.841052,3.564458,7.600123,-0.000000,6.266589
0.002000,43.847636,18.942798,0.848197,3.579658,7.600123,0.000000,6.266631
0.002000,43.854810,18.942679,0.855371,3.594858,7.600123,0.000000,6.266672
0.002000,43.862013,18.942560,0.862576,3.610059,7.600123,-0.000000,6.266714
0.002000,43.869248,18.942441,0.869811,3.625259,7.600123,0.000000,6.266755
0.002000,43.876513,18.942322,0.877077,3.640459,7.600123,0.000000,6.266797
0.002000,43.883808,18.942202,0.884373,3.655659,7.600123,-0.000000,6.266839
0.002000,43.891133,18.942083,0.891700,3.670860,7.600123,0.000000,6.266881
0.002000,43.898489,18.941963,0.899057,3.686060,7.600123,0.000000,6.266923
0.002000,43.905876,18.941843,0.906444,3.701260,7.600123,-0.000000,6.266966
0.002000,43.913292,18.941723,0.913862,3.716460,7.600123,0.000000,6.267008
0.002000,43.920739,18.941603,0.921310,3.731661,7.600123,0.000000,6.267050
0.002000,43.928217,18.941482,0.928788,3.746861,7.600123,-0.000000,6.267093
0.002000,43.935725,18.941361,0.936297,3.762061,7.600123,0.000000,6.267136
0.002000,43.943263,18.941241,0.943837,3.777261,7.600123,0.000000,6.267179
0.002000,43.950832,18.941120,0.951406,3.792462,7.600123,-0.000000,6.267222
0.002000,43.958431,18.940998,0.959006,3.807662,7.600123,0.000000,6.267265
0.002000,43.966061,18.940877,0.966637,3.822862,7.600123,0.000000,6.267308
0.002000,43.973721,18.940756,0.974298,3.838062,7.600123,0.000000,6.267352
0.002000,43.981411,18.940634,0.981989,3.853263,7.600123,-0.000000,6.267395
0.002000,43.989132,18.940512,0.989711,3.868463,7.600123,0.000000,6.267439
0.002000,43.996883,18.940390,0.997463,3.883663,7.600123,0.000000,6.267482
0.002000,44.004665,18.940268,1.005246,3.898863,7.600123,-0.000000,6.267526
0.002000,44.012477,18.940146,1.013058,3.914064,7.600123,0.000000,6.267570
